Class,DEM,NDVI,NDWI,SAVI,VALUE,blue,green,.geo
Urban,12,0.492245709,-0.295942543,0.230639336,5,0.04889895,0.063105077,"{""type"":""Point"",""coordinates"":[105.80610272469443,21.023689382967667]}"
Urban,11,0.416409738,0.036508804,0.14653212,5,0.044970079,0.056084544,"{""type"":""Point"",""coordinates"":[105.80638810716185,21.023689382967667]}"
Urban,9,0.376063429,-0.186869047,0.164826294,5,0.057506275,0.068658501,"{""type"":""Point"",""coordinates"":[105.80667794873033,21.02368492386661]}"
Urban,13,0.548552247,-0.353808748,0.336917962,5,0.059665144,0.085203472,"{""type"":""Point"",""coordinates"":[105.7988834400889,21.02345305061183]}"
Urban,14,0.428550496,-0.284110868,0.231296152,5,0.059825674,0.081513535,"{""type"":""Point"",""coordinates"":[105.79917328165736,21.02344859151078]}"
Urban,12,0.244359902,-0.124474256,0.09570763,5,0.059621086,0.076785323,"{""type"":""Point"",""coordinates"":[105.8009034128661,21.02344413240973]}"
Urban,13,0.456501945,-0.373075459,0.228557605,5,0.058213069,0.068501859,"{""type"":""Point"",""coordinates"":[105.80176847847048,21.023439673308673]}"
Urban,12,0.475624437,-0.384133478,0.246001861,5,0.056648932,0.069630899,"{""type"":""Point"",""coordinates"":[105.80205832003895,21.023435214207623]}"
Urban,13,0.574841503,-0.327659681,0.300179245,5,0.046904412,0.063376322,"{""type"":""Point"",""coordinates"":[105.80234816160744,21.023435214207623]}"
Urban,13,0.57277093,-0.37718639,0.318386765,5,0.050436404,0.067479332,"{""type"":""Point"",""coordinates"":[105.80263354407485,21.023435214207623]}"
Urban,11,0.412278631,-0.35968405,0.230897374,5,0.066622849,0.088235749,"{""type"":""Point"",""coordinates"":[105.80292338564333,21.023435214207623]}"
Urban,12,0.312007299,-0.308937263,0.170479047,5,0.080881624,0.09763394,"{""type"":""Point"",""coordinates"":[105.80350306878026,21.023430755106563]}"
Urban,12,0.269394397,-0.337824035,0.150334783,5,0.06805961,0.087103367,"{""type"":""Point"",""coordinates"":[105.80552304155748,21.023421836904458]}"
Urban,12,0.339086701,-0.251124994,0.143676423,5,0.053677511,0.063320903,"{""type"":""Point"",""coordinates"":[105.80609826559338,21.023417377803405]}"
Urban,12,0.529996564,-0.164812812,0.243487216,5,0.050767253,0.060722974,"{""type"":""Point"",""coordinates"":[105.80638810716185,21.023417377803405]}"
Urban,12,0.422499623,-0.186522143,0.190405125,5,0.057674714,0.065883961,"{""type"":""Point"",""coordinates"":[105.80667794873034,21.02341737780341]}"
Urban,15,0.266975196,-0.27965742,0.135974391,5,0.070510856,0.088322641,"{""type"":""Point"",""coordinates"":[105.79801391538349,21.023185504548625]}"
Urban,14,0.276120304,-0.196938423,0.133633496,5,0.062793023,0.082022873,"{""type"":""Point"",""coordinates"":[105.79830375695197,21.023185504548625]}"
Urban,16,0.434835864,-0.377951454,0.232703601,5,0.065171778,0.078141592,"{""type"":""Point"",""coordinates"":[105.80176847847048,21.02316766814441]}"
Urban,14,0.458219092,-0.429821069,0.246034075,5,0.056178427,0.066964833,"{""type"":""Point"",""coordinates"":[105.80205832003895,21.02316766814441]}"
Urban,11,0.517889443,-0.408372743,0.269148803,5,0.051375722,0.064812238,"{""type"":""Point"",""coordinates"":[105.80234370250639,21.023163209043357]}"
Urban,11,0.542205589,-0.438384495,0.305043233,5,0.055240047,0.071991858,"{""type"":""Point"",""coordinates"":[105.80263354407485,21.023163209043357]}"
Urban,13,0.191626031,-0.205673255,0.077330518,5,0.049040893,0.063284114,"{""type"":""Point"",""coordinates"":[105.805233199989,21.023149831740195]}"
Urban,15,0.342842107,-0.39604169,0.175885606,5,0.051801329,0.070973859,"{""type"":""Point"",""coordinates"":[105.80552304155749,21.023149831740195]}"
Urban,15,0.269590864,-0.254292144,0.122480046,5,0.069286874,0.07972672,"{""type"":""Point"",""coordinates"":[105.80638810716185,21.023145372639146]}"
Urban,15,0.334358189,-0.381263429,0.171810585,5,0.060289847,0.077614391,"{""type"":""Point"",""coordinates"":[105.79830375695197,21.02291349938437]}"
Urban,15,0.472761458,-0.319398821,0.257389803,5,0.061059315,0.080798676,"{""type"":""Point"",""coordinates"":[105.7997440465922,21.02290458118226]}"
Urban,13,0.528651688,-0.376784959,0.285920436,5,0.058528696,0.072915062,"{""type"":""Point"",""coordinates"":[105.80263354407485,21.022891203879098]}"
Urban,17,0.354980487,-0.371437351,0.182951619,5,0.064857772,0.079675828,"{""type"":""Point"",""coordinates"":[105.80551858245643,21.022877826575936]}"
Urban,16,0.365434997,-0.407108811,0.176635841,5,0.052318507,0.065076893,"{""type"":""Point"",""coordinates"":[105.80580842402492,21.022877826575936]}"
Urban,17,0.405131012,-0.414754281,0.207561212,5,0.062092268,0.072911044,"{""type"":""Point"",""coordinates"":[105.80147863690202,21.022628116916948]}"
Urban,14,0.344289351,-0.226788722,0.159236278,5,0.066210495,0.077848054,"{""type"":""Point"",""coordinates"":[105.80493889931948,21.02261028051273]}"
Urban,19,0.326991129,-0.250547631,0.16380891,5,0.070625591,0.084192765,"{""type"":""Point"",""coordinates"":[105.80522874088796,21.02261028051273]}"
Urban,19,0.417858618,-0.329004266,0.213397927,5,0.064107501,0.076651442,"{""type"":""Point"",""coordinates"":[105.80551858245644,21.022605821411673]}"
Urban,15,0.435905666,-0.410036188,0.235406635,5,0.056502843,0.070786928,"{""type"":""Point"",""coordinates"":[105.8060938064923,21.022605821411673]}"
Urban,14,0.465182616,-0.247680993,0.238585398,5,0.061982947,0.079415397,"{""type"":""Point"",""coordinates"":[105.8063836480608,21.022601362310624]}"
Urban,14,0.375358222,-0.410109879,0.209124831,5,0.065833877,0.080917057,"{""type"":""Point"",""coordinates"":[105.80320876811074,21.022347193550573]}"
Urban,13,0.444920326,-0.405091574,0.23866264,5,0.063946588,0.074764758,"{""type"":""Point"",""coordinates"":[105.80349415057816,21.022347193550576]}"
Urban,17,0.465937748,-0.33222934,0.219079674,5,0.063015398,0.071485132,"{""type"":""Point"",""coordinates"":[105.8049388993195,21.02233827534847]}"
Urban,18,0.51581953,-0.402861314,0.244269844,5,0.057673853,0.066725987,"{""type"":""Point"",""coordinates"":[105.80522874088796,21.022338275348467]}"
Urban,18,0.413711104,-0.37785988,0.218102179,5,0.063501916,0.079091119,"{""type"":""Point"",""coordinates"":[105.80551858245643,21.02233827534847]}"
Urban,14,0.440478193,-0.369168098,0.206700584,5,0.050507955,0.064966188,"{""type"":""Point"",""coordinates"":[105.8060938064923,21.022333816247418]}"
Urban,14,0.497625133,-0.318501104,0.240019064,5,0.05211713,0.066981085,"{""type"":""Point"",""coordinates"":[105.8063836480608,21.022333816247418]}"
Urban,12,0.40389393,-0.436518411,0.237636843,5,0.06874412,0.087756636,"{""type"":""Point"",""coordinates"":[105.79656470754112,21.02210640209369]}"
Urban,15,0.44676969,-0.382307437,0.248539495,5,0.064048477,0.077943167,"{""type"":""Point"",""coordinates"":[105.80320430900969,21.022075188386317]}"
Urban,13,0.4085255,-0.374135322,0.231878225,5,0.066252282,0.084497779,"{""type"":""Point"",""coordinates"":[105.80349415057816,21.022075188386317]}"
Urban,10,0.375988256,-0.374810187,0.189460641,5,0.059366983,0.077639147,"{""type"":""Point"",""coordinates"":[105.80378399214665,21.022075188386317]}"
Urban,14,0.370808116,-0.395153892,0.200756533,5,0.062425075,0.075976851,"{""type"":""Point"",""coordinates"":[105.8049388993195,21.02206627018421]}"
Urban,13,0.485445138,-0.388712641,0.260886376,5,0.054459868,0.068436162,"{""type"":""Point"",""coordinates"":[105.80522428178689,21.02206627018421]}"
Urban,12,0.331903259,-0.406581087,0.181404947,5,0.063863955,0.076148224,"{""type"":""Point"",""coordinates"":[105.8055141233554,21.02206627018421]}"
Urban,13,0.343985735,-0.375651285,0.161017328,5,0.054597103,0.067971226,"{""type"":""Point"",""coordinates"":[105.80580396492384,21.02206627018421]}"
Urban,13,0.324195976,-0.328681168,0.18419337,5,0.078187399,0.096987936,"{""type"":""Point"",""coordinates"":[105.79714439067808,21.021834396929428]}"
Urban,15,0.287754535,-0.287130111,0.144806913,5,0.065777758,0.0858203,"{""type"":""Point"",""coordinates"":[105.79887452188679,21.021825478727326]}"
Urban,15,0.409952299,-0.388555895,0.208760992,5,0.05784713,0.071498337,"{""type"":""Point"",""coordinates"":[105.800894494664,21.02181656052522]}"
Urban,10,0.471382099,-0.33073202,0.286480262,5,0.070907413,0.097489759,"{""type"":""Point"",""coordinates"":[105.80349415057816,21.02180318322205]}"
Urban,8,0.27269677,-0.22045925,0.13841514,5,0.072200508,0.098946062,"{""type"":""Point"",""coordinates"":[105.80377953304559,21.02180318322205]}"
Urban,9,0.316936067,-0.238516165,0.142030521,5,0.061037343,0.080238771,"{""type"":""Point"",""coordinates"":[105.80406937461406,21.021803183222055]}"
Urban,10,0.316938953,-0.238514562,0.142033159,5,0.06103813,0.080239769,"{""type"":""Point"",""coordinates"":[105.80435921618255,21.021798724121005]}"
Urban,12,0.355711433,-0.312573016,0.197985774,5,0.067754016,0.088525284,"{""type"":""Point"",""coordinates"":[105.79685009000853,21.021562391765176]}"
Urban,10,0.310484758,-0.336392659,0.166001666,5,0.073221439,0.087761034,"{""type"":""Point"",""coordinates"":[105.797139931577,21.021562391765176]}"
Urban,16,0.320760917,-0.344511055,0.165026468,5,0.063315825,0.08181938,"{""type"":""Point"",""coordinates"":[105.79829483874984,21.021557932664116]}"
Urban,16,0.476465137,-0.310405092,0.23012362,5,0.048947926,0.068286342,"{""type"":""Point"",""coordinates"":[105.79858468031831,21.021557932664113]}"
Urban,17,0.32291289,-0.325585263,0.172829612,5,0.064673517,0.083753058,"{""type"":""Point"",""coordinates"":[105.79887452188679,21.021553473563063]}"
Urban,10,0.60901283,-0.346411683,0.375533124,5,0.056549568,0.083874724,"{""type"":""Point"",""coordinates"":[105.80348969147711,21.0215311780578]}"
Urban,9,0.507002797,-0.33038014,0.30314723,5,0.063958178,0.09219059,"{""type"":""Point"",""coordinates"":[105.8037795330456,21.0215311780578]}"
Urban,11,0.436358536,-0.332041164,0.243623272,5,0.061872248,0.088242147,"{""type"":""Point"",""coordinates"":[105.80406937461407,21.0215311780578]}"
Urban,9,0.436360162,-0.332039699,0.243626039,5,0.061873045,0.088243245,"{""type"":""Point"",""coordinates"":[105.80435921618253,21.0215311780578]}"
Urban,7,0.385427025,-0.388736623,0.220158746,5,0.067226562,0.086842216,"{""type"":""Point"",""coordinates"":[105.80464459864994,21.021526718956746]}"
Urban,6,0.348295637,-0.341006525,0.197618992,5,0.071613147,0.094281881,"{""type"":""Point"",""coordinates"":[105.80493444021843,21.021526718956746]}"
Urban,6,0.302335845,-0.366455034,0.172264958,5,0.07380525,0.091786541,"{""type"":""Point"",""coordinates"":[105.80522428178689,21.021526718956746]}"
Urban,12,0.380586596,-0.371714719,0.179720336,5,0.0528728,0.062778877,"{""type"":""Point"",""coordinates"":[105.80724425456411,21.021513341653584]}"
Urban,12,0.41821351,-0.393998035,0.192985108,5,0.052976263,0.063600443,"{""type"":""Point"",""coordinates"":[105.80753409613257,21.021513341653584]}"
Urban,13,0.396248987,-0.409956559,0.189861303,5,0.056673134,0.066986603,"{""type"":""Point"",""coordinates"":[105.80781947860002,21.021513341653588]}"
Urban,13,0.280378189,0.078679427,0.086843492,5,0.046441631,0.055998164,"{""type"":""Point"",""coordinates"":[105.80897438577284,21.02150888255253]}"
Urban,11,0.259042082,-0.272910265,0.133807466,5,0.084135032,0.093796604,"{""type"":""Point"",""coordinates"":[105.79454027566284,21.02130376390407]}"
Urban,12,0.393442252,-0.420555449,0.216928163,5,0.061956009,0.078635451,"{""type"":""Point"",""coordinates"":[105.79685009000853,21.02129484570196]}"
Urban,10,0.328835913,-0.380435094,0.18945928,5,0.074056118,0.092477458,"{""type"":""Point"",""coordinates"":[105.797139931577,21.021290386600906]}"
Urban,16,0.40485357,-0.190258381,0.1956442,5,0.054797229,0.077411941,"{""type"":""Point"",""coordinates"":[105.79858468031831,21.02128592749986]}"
Urban,17,0.287871218,-0.258695402,0.152807735,5,0.067933168,0.091562743,"{""type"":""Point"",""coordinates"":[105.79887006278574,21.02128592749986]}"
Urban,16,0.318834579,-0.32779684,0.165946259,5,0.069536092,0.083976461,"{""type"":""Point"",""coordinates"":[105.79915990435421,21.021281468398804]}"
Urban,14,0.390400794,-0.308705727,0.194566386,5,0.056652855,0.073628974,"{""type"":""Point"",""coordinates"":[105.80117987713142,21.0212725501967]}"
Urban,10,0.399307705,-0.388270402,0.199337822,5,0.058301987,0.073227321,"{""type"":""Point"",""coordinates"":[105.80348969147711,21.02126363199459]}"
Urban,9,0.439070087,-0.333754161,0.226862436,5,0.060253136,0.076510333,"{""type"":""Point"",""coordinates"":[105.80377953304559,21.021259172893533]}"
Urban,11,0.477358947,-0.292097696,0.267256308,5,0.063154469,0.081721028,"{""type"":""Point"",""coordinates"":[105.80406937461407,21.021259172893537]}"
Urban,9,0.477360694,-0.292096122,0.267259511,5,0.063155339,0.081722117,"{""type"":""Point"",""coordinates"":[105.80435475708147,21.021259172893533]}"
Urban,7,0.574941414,-0.341734315,0.347456502,5,0.058530261,0.077989631,"{""type"":""Point"",""coordinates"":[105.80464459864993,21.021254713792484]}"
Urban,6,0.59338769,-0.306815242,0.364150071,5,0.061220913,0.08244561,"{""type"":""Point"",""coordinates"":[105.80493444021843,21.021254713792484]}"
Urban,6,0.542192025,-0.311208166,0.314000475,5,0.065718205,0.081805272,"{""type"":""Point"",""coordinates"":[105.80522428178688,21.021254713792484]}"
Urban,11,0.413260236,-0.380838686,0.22030316,5,0.073076956,0.081284313,"{""type"":""Point"",""coordinates"":[105.80550966425434,21.02125025469143]}"
Urban,11,0.319347464,-0.360702949,0.170431945,5,0.066013224,0.084935162,"{""type"":""Point"",""coordinates"":[105.80695441299565,21.021245795590378]}"
Urban,12,0.392327932,-0.310749336,0.211477582,5,0.063858232,0.082577054,"{""type"":""Point"",""coordinates"":[105.80724425456411,21.021245795590378]}"
Urban,12,0.357647785,-0.308641831,0.191422627,5,0.065707208,0.086681524,"{""type"":""Point"",""coordinates"":[105.80752963703154,21.021241336489318]}"
Urban,13,0.407918551,-0.315591892,0.198058376,5,0.0587267,0.068628147,"{""type"":""Point"",""coordinates"":[105.80781947860002,21.021241336489318]}"
Urban,13,0.382128599,-0.071342766,0.127847166,5,0.048007239,0.051149039,"{""type"":""Point"",""coordinates"":[105.80897438577284,21.02123687738827]}"
Urban,10,0.286021506,-0.301263582,0.148776266,5,0.067924184,0.089603127,"{""type"":""Point"",""coordinates"":[105.79656024844007,21.021022840537707]}"
Urban,10,0.259550266,-0.293935498,0.152508358,5,0.082291294,0.105277181,"{""type"":""Point"",""coordinates"":[105.79685009000853,21.021022840537707]}"
Urban,16,0.368203256,-0.343825773,0.18738992,5,0.059620401,0.080180571,"{""type"":""Point"",""coordinates"":[105.79858022121728,21.021013922335598]}"
Urban,17,0.443292158,-0.334907577,0.216629436,5,0.050693497,0.070440991,"{""type"":""Point"",""coordinates"":[105.79887006278574,21.021013922335598]}"
Urban,17,0.500348598,-0.339826499,0.243856886,5,0.048401772,0.064597484,"{""type"":""Point"",""coordinates"":[105.79915990435421,21.02100946323454]}"
Urban,16,0.452083574,-0.347854936,0.21895356,5,0.055287221,0.068904987,"{""type"":""Point"",""coordinates"":[105.79944528682165,21.02100946323454]}"
Urban,15,0.358720288,-0.384170407,0.186855496,5,0.068553229,0.080288955,"{""type"":""Point"",""coordinates"":[105.80002496995859,21.02100946323454]}"
Urban,12,0.358722371,-0.384168053,0.186858308,5,0.068554261,0.080290125,"{""type"":""Point"",""coordinates"":[105.80031481152706,21.02100500413349]}"
Urban,12,0.26618215,-0.295285958,0.145087149,5,0.075006723,0.097165598,"{""type"":""Point"",""coordinates"":[105.80060019399447,21.02100500413349]}"
Urban,14,0.43588947,-0.378163641,0.217959089,5,0.061990854,0.071989496,"{""type"":""Point"",""coordinates"":[105.80146971869989,21.021000545032432]}"
Urban,12,0.274372994,-0.320528928,0.129329953,5,0.063381838,0.074095211,"{""type"":""Point"",""coordinates"":[105.80406491551301,21.020987167729274]}"
Urban,10,0.274375449,-0.320527004,0.129332227,5,0.063382716,0.074096202,"{""type"":""Point"",""coordinates"":[105.80435475708147,21.020987167729274]}"
Urban,8,0.463803304,-0.429811795,0.254081189,5,0.059510094,0.074563986,"{""type"":""Point"",""coordinates"":[105.80464459864993,21.020987167729277]}"
Urban,9,0.550807082,-0.310454684,0.297108021,5,0.061328225,0.073287621,"{""type"":""Point"",""coordinates"":[105.80492998111738,21.020982708628225]}"
Urban,9,0.401623282,-0.343308401,0.204022632,5,0.072451933,0.082585046,"{""type"":""Point"",""coordinates"":[105.80521982268583,21.020982708628225]}"
Urban,13,0.33948988,-0.34917564,0.175770382,5,0.065845151,0.079928572,"{""type"":""Point"",""coordinates"":[105.80637472985872,21.020978249527168]}"
Urban,13,0.393354639,-0.338435226,0.228090901,5,0.069289609,0.09064455,"{""type"":""Point"",""coordinates"":[105.80666457142715,21.020973790426112]}"
Urban,12,0.251230395,-0.263123403,0.143942431,5,0.080386506,0.105246079,"{""type"":""Point"",""coordinates"":[105.80695441299567,21.020973790426112]}"
Urban,12,0.143190486,-0.143155541,0.085361859,5,0.094247667,0.124122427,"{""type"":""Point"",""coordinates"":[105.80723979546308,21.020973790426115]}"
Urban,12,0.206245202,-0.238996252,0.119868029,5,0.089629031,0.114481526,"{""type"":""Point"",""coordinates"":[105.80752963703152,21.020973790426112]}"
Urban,14,0.403369551,-0.328937377,0.178222387,5,0.050410672,0.063294023,"{""type"":""Point"",""coordinates"":[105.80781947860002,21.020969331325063]}"
Urban,13,0.266714529,-0.23861646,0.102907286,5,0.052018808,0.064427931,"{""type"":""Point"",""coordinates"":[105.80868454420438,21.02096487222401]}"
Urban,11,0.224012294,-0.111897553,0.085055246,5,0.058914366,0.07098696,"{""type"":""Point"",""coordinates"":[105.80897438577284,21.02096487222401]}"
Urban,11,0.157755861,-0.079174342,0.051949047,5,0.05630363,0.058785485,"{""type"":""Point"",""coordinates"":[105.80926422734133,21.02096487222401]}"
